Date,Content,URL,Thread
"May-12-2022, 14:44:58",nothing to fancy rather basic stuff for when the slave is left at home by herself. you will masturbate before you start your daily chores and send video after lunch you will use your preselected sex toy for the day and upload pictures of you using it to slave image board you will have your daily chores finished by mid afternoon you will have dinner ready and be waiting for masters return at the front door.,http://boards.4chan.org/e/thread/2669577/slaves#p2685131,Slaves
"May-12-2022, 19:45:16",why the fuck would you need to be sent pictures,http://boards.4chan.org/e/thread/2669577/slaves#p2685168,Slaves
"May-16-2022, 17:47:09",its just some random pointless rule you made up for her to follow. it has no point beyond she has to do it.,http://boards.4chan.org/e/thread/2669577/slaves#p2686260,Slaves
"May-18-2022, 17:14:25","you came into an ecchi thread about slavery and are upset at a fictional story featuring sex slaves? are you retarded, or just pretending?",http://boards.4chan.org/e/thread/2669577/slaves#p2686717,Slaves
"May-27-2022, 20:22:07",preview.,http://boards.4chan.org/e/thread/2669577/slaves#p2689461,Slaves
"May-27-2022, 23:55:34",nice,http://boards.4chan.org/e/thread/2669577/slaves#p2689490,Slaves
"May-29-2022, 18:50:35",itoyoko dropped it after the 4th voume and has never said why.,http://boards.4chan.org/e/thread/2669577/slaves#p2689976,Slaves
"Jun-01-2022, 21:53:56",very nice,http://boards.4chan.org/e/thread/2669577/slaves#p2690906,Slaves
"Jun-05-2022, 18:31:44","season 3 and spinoff soon, let's celebrate.",http://boards.4chan.org/e/thread/2669577/slaves#p2691965,Slaves
"Jun-07-2022, 18:25:25","something suggestive and way too tight or way too loose. she’s not allowed to adjust her clothes if she becomes exposed in any way, no matter where she is or who could see.   she’d have a big wardrobe. i’d pick outfits from it based on whimsy and whether or not she was being punished for something. also a big box of sex toys that i’d sometimes make her wear or insert outside. always included with her outfits indoors, though.   i know that a lot of people are going for constant nudity, but where’s the fun in that? no carrots and only sticks is no way to go, she’ll just get desensitized. plus, letting her keep a sense of barely available modesty and wildly varying how covered she is keeps her squirming with fun reactions. plus, the outdoor sex toys give her an extra sense of nervousness.",http://boards.4chan.org/e/thread/2669577/slaves#p2692502,Slaves
"Jun-08-2022, 03:59:38",(reply) 2669577,http://boards.4chan.org/e/thread/2669577/slaves#p2692649,Slaves
"Jun-11-2022, 18:22:44",source?,http://boards.4chan.org/e/thread/2669577/slaves#p2693729,Slaves
"Jun-11-2022, 21:42:56","indoors, a leash and collar, socks and slippers. outdoors, complete maid outfit with full length skirt. she will be a proper lady when out shopping and she'd better fucking behave herself or i'll leave her handcuffed naked to a telephone pole all night next to the railroad tracks.",http://boards.4chan.org/e/thread/2669577/slaves#p2693789,Slaves
"Jun-20-2022, 11:20:25",not much of a punishment really. sounds like bliss to me.,http://boards.4chan.org/e/thread/2669577/slaves#p2695927,Slaves
"Jun-20-2022, 11:48:41",but your pussy would get all sloppy and worn out from all the hobos you'd ...  actually nevermind you're right.,http://boards.4chan.org/e/thread/2669577/slaves#p2695935,Slaves
"Jun-20-2022, 13:34:53",;],http://boards.4chan.org/e/thread/2669577/slaves#p2695956,Slaves
"Jun-25-2022, 10:31:25",full resolution: https://www.pixiv.net/en/artworks/99114991,http://boards.4chan.org/e/thread/2669577/slaves#p2697463,Slaves
"Jun-28-2022, 15:30:01",great thread,http://boards.4chan.org/e/thread/2669577/slaves#p2698381,Slaves
"Jun-28-2022, 16:43:00","2680548 look, you can acknowledge that sometitnh is a problem without doing anything aout it.  suppose you a see a girl drowning in a lake. suppose you cant swim. if you jump in to save her, youll both drown.",http://boards.4chan.org/e/thread/2669577/slaves#p2698400,Slaves
"Jul-03-2022, 15:19:26",colored.,http://boards.4chan.org/e/thread/2669577/slaves#p2699796,Slaves
"Jul-04-2022, 18:26:51","what would you do if you had a slave that had to do anything you say, but you had to keep it /e/ ?",http://boards.4chan.org/e/thread/2669577/slaves#p2700126,Slaves
"Jul-05-2022, 16:37:03",walksies,http://boards.4chan.org/e/thread/2669577/slaves#p2700451,Slaves
"Jul-05-2022, 16:38:28",forgot my picture.  walksies,http://boards.4chan.org/e/thread/2669577/slaves#p2700452,Slaves
"Jul-17-2022, 03:02:41",bump,http://boards.4chan.org/e/thread/2669577/slaves#p2703990,Slaves
"Jul-19-2022, 01:01:08",i think it's meant as a compliment (like oh wow you're so good at this),http://boards.4chan.org/e/thread/2669577/slaves#p2704573,Slaves
"Jul-23-2022, 21:51:57","pets are slaves, right?",http://boards.4chan.org/e/thread/2669577/slaves#p2706105,Slaves
"Jul-23-2022, 22:49:33","this pic to me is what to me, is actual slavery. legitimate labor combined with the nudity. i'm zero-interested in the ball, gag and whip stereotype of slave who simply lets you fuck them on command, i'm more so just this. normal tasks with the embarrasment that comes with being stripped naked to include your dignity, to where you are broken down to accept the situation and go with it.  in my perfect world, i'd be a warlord with these girls anon. they'd be both my laborers and entertainers. perhaps i could have them fill my halls as jugglers and acrobats doing intense tricks of balance and stuff, breathing fire or balancing on balls. as my men and i dine, they could too flirt with them.   the whole sex thing would be more so on the side than the main focus in my eyes of a slave.",http://boards.4chan.org/e/thread/2669577/slaves#p2706115,Slaves
"Jul-26-2022, 05:52:58",this.  the humiliation of having to do hard physical labor completely naked is what's most hot about this. otherwise it's just a vanilla man dominating women with a different coat of paint. a slave has to do hard labor that others don't want to do. she can get fucked in the evening after she's done toiling in the fields all day under the harsh sun.  bonus points if the has to do the labor in attire that adds to her humiliation and the difficulty of the work. like having to haul around huge sacks of heavy produce on her back but she also has to wear high heels.,http://boards.4chan.org/e/thread/2669577/slaves#p2706631,Slaves
"Jul-26-2022, 07:00:51",2706631 sex slaves are a thing too bro. they even exist to this day.,http://boards.4chan.org/e/thread/2669577/slaves#p2706636,Slaves
"Jul-26-2022, 10:31:30",why going to the race with the pregnant slave ?....,http://boards.4chan.org/e/thread/2669577/slaves#p2706665,Slaves
"Aug-01-2022, 12:08:39","delivery!, sign here please",http://boards.4chan.org/e/thread/2669577/slaves#p2708495,Slaves
"Aug-03-2022, 00:24:51",h ... how much?,http://boards.4chan.org/e/thread/2669577/slaves#p2709044,Slaves
"Aug-03-2022, 02:46:17",more than you can afford.,http://boards.4chan.org/e/thread/2669577/slaves#p2709072,Slaves
"Aug-03-2022, 10:14:19",actually pretty wholesome,http://boards.4chan.org/e/thread/2669577/slaves#p2709155,Slaves
"Aug-09-2022, 13:02:08",delivery fee was 199.95 for an item of this quality shipping cost is almost an afterthought,http://boards.4chan.org/e/thread/2669577/slaves#p2710943,Slaves
"Aug-13-2022, 14:37:56",more vinland,http://boards.4chan.org/e/thread/2669577/slaves#p2711941,Slaves
"Aug-16-2022, 16:22:50","slavemaster: ""you two are working overtime."" shino: ""oh come on!"" noriko: ""you get used to it.""",http://boards.4chan.org/e/thread/2669577/slaves#p2713058,Slaves
"Aug-25-2022, 09:57:08",do you take your slave to the movies?,http://boards.4chan.org/e/thread/2669577/slaves#p2715690,Slaves
"Sep-05-2022, 13:52:58",(reply) 2715343,http://boards.4chan.org/e/thread/2669577/slaves#p2718730,Slaves
"Sep-08-2022, 20:05:15",this one is kinda /h/ which is why i didn't post it in this thread before.,http://boards.4chan.org/e/thread/2669577/slaves#p2719534,Slaves
"Sep-11-2022, 13:29:22",i suppose this fit the thread,http://boards.4chan.org/e/thread/2669577/slaves#p2720370,Slaves
"Sep-11-2022, 13:31:03",(reply) 2720370,http://boards.4chan.org/e/thread/2669577/slaves#p2720371,Slaves
"Sep-11-2022, 13:32:33",(reply) 2720371,http://boards.4chan.org/e/thread/2669577/slaves#p2720372,Slaves
"Sep-11-2022, 13:43:48","truth, i have a unrequited specific fetish for socially accepted bondage.  the demon i have in mind tell me to write a plot, about a (vr game) where you play pretend in a (magically cursed) school, where girl have to wear bondage gears but not necessarily tied... until the alarm ring. the alarm to train for eklm (emergency kiss and love making).  the first class is always ""how to spread the curse 101"" second class would be ""traditional ropework & shibari"" sport class would adapt to however the girl is tied. last class would be a domination&submission class.  i spare you the rest, it's more a /d/ thing i guess.",http://boards.4chan.org/e/thread/2669577/slaves#p2720375,Slaves
"Sep-16-2022, 13:28:37",gotta post moar,http://boards.4chan.org/e/thread/2669577/slaves#p2721595,Slaves
"Sep-16-2022, 13:31:46",(reply) 2721595,http://boards.4chan.org/e/thread/2669577/slaves#p2721596,Slaves
"Sep-16-2022, 13:33:49",(reply) 2721596,http://boards.4chan.org/e/thread/2669577/slaves#p2721597,Slaves
"Sep-16-2022, 13:37:14",(reply) 2721597,http://boards.4chan.org/e/thread/2669577/slaves#p2721598,Slaves
"Sep-16-2022, 14:08:31",(reply) 2721598,http://boards.4chan.org/e/thread/2669577/slaves#p2721600,Slaves
"Sep-16-2022, 17:52:54",(reply) 2721600,http://boards.4chan.org/e/thread/2669577/slaves#p2721636,Slaves
"Sep-23-2022, 14:48:43",full resolution: https://gelbooru.com/index.php?page=post&s=view&id=7713958,http://boards.4chan.org/e/thread/2669577/slaves#p2723324,Slaves
"Sep-23-2022, 14:53:37",this looks like a screencap.,http://boards.4chan.org/e/thread/2669577/slaves#p2723326,Slaves
"Oct-01-2022, 23:48:47",full resolution: https://gelbooru.com/index.php?page=post&s=view&id=7752017,http://boards.4chan.org/e/thread/2669577/slaves#p2725184,Slaves
"Oct-04-2022, 14:38:26",really love the idea of a foreign power conquering a territory and talking the top females in power for himself. only person i know who did this in real life is ghengis khan.,http://boards.4chan.org/e/thread/2669577/slaves#p2725664,Slaves
"Oct-04-2022, 16:24:55",i think this is 99% true of all warlords unless i don't understand what you're saying.,http://boards.4chan.org/e/thread/2669577/slaves#p2725677,Slaves
"Oct-12-2022, 10:31:00",full resolution: https://www.pixiv.net/en/artworks/101587842,http://boards.4chan.org/e/thread/2669577/slaves#p2727372,Slaves
"Oct-19-2022, 20:13:48",source crimson comics,http://boards.4chan.org/e/thread/2669577/slaves#p2729457,Slaves
"Oct-26-2022, 16:43:12",do you take your slaves for morning or night walks?,http://boards.4chan.org/e/thread/2669577/slaves#p2731584,Slaves
"Oct-27-2022, 06:11:28","oh absolutely night walks. i'm not sharing my slave with anyone, nobody sees my lewd slave but me.",http://boards.4chan.org/e/thread/2669577/slaves#p2731713,Slaves
"Nov-04-2022, 00:23:01","in public? pretty normal clothes. practical, durable, and attractive enough to enhance my prestige a bit. weather and schedule permitting, itll be loose shirts and short skirts but not so loose or short as to be scandalous – but no underwear. once in a while i'll dress her in a cute outfit for my own enjoyment.  in private? nude. i want her to get used to it and become comfortable being in that state. in either state, she can have some light jewelry. i have no problem being permissive in general. it's more about tasks than rules. aside from things that i actually want done – cooking and cleaning, and some tasks associated with my work – whatever rules i make depend on what's going to be appropriate to the individual. some of that, naturally, will pertain to sexual use. she might need to edge regularly to keep her libido up, and she might need a buttplug to practice stretching. or maybe she'll need chastity, that's always fun too. and i'll have a good time with some denial play, almost certainly. but there'll also have to be rules with regards to health and safety, and for interacting with other people. if she calls me ""master"" in public, she'd make me look like a degenerate, after all.",http://boards.4chan.org/e/thread/2669577/slaves#p2733658,Slaves
"Nov-05-2022, 15:37:05",the bird is freed.,http://boards.4chan.org/e/thread/2669577/slaves#p2733989,Slaves
"Nov-15-2022, 13:38:24",me on the left,http://boards.4chan.org/e/thread/2669577/slaves#p2736039,Slaves
"Nov-15-2022, 23:16:18",based same,http://boards.4chan.org/e/thread/2669577/slaves#p2736131,Slaves
"Nov-18-2022, 23:50:21","out or with company cute, tasteful, modest clothes that are feminine. saddle shoes or mary janes, stockings, skirts to her knees, loose fitting tops, headbands. almost a 50s/60s look.  of course collar with a little bell, hoop nipple rings, and a tailless buttplug   at home, with no company she is to wear a collar but no bell; as she is to don nipple and clit clamps with bells attached by chains. she may wear a skirt that doesn't go past her clit bell, and a maternity bra, since one of her main duties is making milk, if she is cold.  her plug will be fox tailed to match her hair, stockings depending on her choice, and the shoes as before.",http://boards.4chan.org/e/thread/2669577/slaves#p2736956,Slaves
"Dec-03-2022, 14:18:35",now with a healthy dose of nude dogeza.,http://boards.4chan.org/e/thread/2669577/slaves#p2740079,Slaves
"Dec-04-2022, 19:56:50",(reply) sequel to this: 2740079,http://boards.4chan.org/e/thread/2669577/slaves#p2740399,Slaves
"Dec-08-2022, 20:42:19","2672819  probably modest clothes, in private topless or rarely nude, and with some sort of digital tracking chip",http://boards.4chan.org/e/thread/2669577/slaves#p2741503,Slaves
"Dec-08-2022, 20:44:37","i think the ""slave"" was interpreted as general slave, not sex slave",http://boards.4chan.org/e/thread/2669577/slaves#p2741506,Slaves
"Dec-08-2022, 20:48:56","if slavery was around today like it was in 1800's american south, we'd probably have stuff like this. online slave markets, tracking ships and id tattoos, slaves as assets, slaves in place like amazon warehouses and doordash, agriculture, construction, and other low skill jobs. maybe even some sort of quality standard like what the usda does for agriculture",http://boards.4chan.org/e/thread/2669577/slaves#p2741515,Slaves
"Dec-27-2022, 03:17:05","in public? some tasteful but stylish clothes. for example, office lady style: white blouse, black office skirt slightly above knees, nylon tights, ballet flats. in winter, put mink coat above that and change ballet flats to knee-high boots.  although for outdoors, i'd have a large array of outfits for my slave girl (like skins for vidya characters or tuning for car: i'd like my property to be looking differently depending on my mood). office lady attire is just the default one because i find ot sexy and tasteful at the same time. think about saber's civilian outfit in fsn ubw ecranisation from ufotable, except the tights are transparent of bodily color.  in private? either completely nude or only in short (thigh length) silk robe/bridesmaid robe with or without lingerie underneath, and barefoot. or only in a towel and barefoot. i have a mild foot fetish so my slave should always be barefoot at home. whether she should also be completely nude or can wear short silk robe or lingerie - depends on my mood.  i'd also give her some light jewelry to wear both in public and in private, like earrings, rings, wrist braceletes and ankletes. after all, if we are in a slave owning society where it is legal and normal (i don't believe it'd be possible to keep her in modern society without getting arrested), a well dressed and bejeweled slave adds to social status of the owner. and, like other anon mentioned above, making her get used to wear nothing but light jewelry in private and getting used to it would be hot.",http://boards.4chan.org/e/thread/2669577/slaves#p2745500,Slaves
"Dec-31-2022, 21:21:46",rip anon.,http://boards.4chan.org/e/thread/2669577/slaves#p2746551,Slaves
"Jan-15-2023, 13:52:42",gothic lolitta dress,http://boards.4chan.org/e/thread/2669577/slaves#p2750332,Slaves
"Jan-17-2023, 02:36:50","ultimately, ending slavery is a moralfag white thing that is just a pipe dream in any isekai and the real world. we still have legal slavery here in the usa anyway, and regularly make debt slaves and criminal salves (yay prison industrial complex). ha! you thought slavery was abolished, but think again! the world runs on slavery and exploitation, be it slavery, child soldiering, or exploited workers in africa, to slaves & trafficked workers in arab nations, to suicidal chinese ""workers"" in asia (yay for concentration camps!). and guess what! none of you moralfags are ending slavery, despite it existing in your face both here and abroad. you will gladly lap up slave and sweat shop labor products day and night. even stand outside for hours for them.   think debt slavery isn't a thing here? just look at child support and the so called ""deadbeat"" dad. you fucks will defend this shit too, despite it being literal debt slavery (supposedly the thing you are ""against""), but won't let it happen to precious women of course, as if that makes it any better. criminal slaves are dead obvious: what do you think chain gangs and the people cleaning up streets are from? the only thing we got rid of was chattel/plantation slavery. we kept the rest.   so, yeah, all you will be down for slaves in isekai. just call them debt slaves or criminal slaves, and boom, you will accept it just like you accept it here in the real world. they did a ""bad"" thing, so they deserve it.",http://boards.4chan.org/e/thread/2669577/slaves#p2750693,Slaves
"Jan-17-2023, 09:17:55",my state banned slavery of all kinds including criminal slavery already. so .....,http://boards.4chan.org/e/thread/2669577/slaves#p2750757,Slaves
"Jan-17-2023, 12:19:24",dress?,http://boards.4chan.org/e/thread/2669577/slaves#p2750787,Slaves
"Jan-17-2023, 22:45:52","newly acquired slaves and disobedient slaves don't deserve to have any clothes. slaves with 1-2 years would be allowed to wear old, dirty and ragged panties/loincloths/fundoshis and nothing else. the more older slaves can wear more proper clothes, like short skirts and even sandals. the most obedient and loyal slaves can have access to maid outfits or common clothes, depending of the slave's choice, besides other privileges of course.",http://boards.4chan.org/e/thread/2669577/slaves#p2750885,Slaves
"Jan-18-2023, 09:32:54","madam, this is a pornography board.",http://boards.4chan.org/e/thread/2669577/slaves#p2750954,Slaves
"Jan-22-2023, 21:53:57","girls can't be kept as pets and aren't bought and sold as slaves.  truly, we live in the worst possible reality.",http://boards.4chan.org/e/thread/2669577/slaves#p2752075,Slaves
"Jan-30-2023, 10:34:54",new art: https://gelbooru.com/index.php?page=post&s=view&id=8184518 https://gelbooru.com/index.php?page=post&s=view&id=8184519 https://gelbooru.com/index.php?page=post&s=view&id=8184521 https://gelbooru.com/index.php?page=post&s=view&id=8184522 https://gelbooru.com/index.php?page=post&s=view&id=8184520,http://boards.4chan.org/e/thread/2669577/slaves#p2753845,Slaves
