Date,Content,URL,Thread
"Jun-22-2023, 15:26:03","wow that's so smart, wow russy woagh",http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922375,_bant__AI_Waifus_General__121
"Jun-22-2023, 15:47:19",thanks britty,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922475,_bant__AI_Waifus_General__121
"Jun-22-2023, 15:51:31",mmm cakey,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922491,_bant__AI_Waifus_General__121
"Jun-22-2023, 15:55:57","why. why do you have a text file with all of the anime girls birthdays. also, hi hi hi hi hi",http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922528,_bant__AI_Waifus_General__121
"Jun-22-2023, 15:58:01",you're welcome!! hi hi hi here's a snippet its so i dont forget their birthdays obviously!,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922537,_bant__AI_Waifus_General__121
"Jun-22-2023, 15:58:50",do you share a birthday with one of them?,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922694,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:00:19",congratulations all lower case id  umm if you tell me if you do/don't then i will as well https://girls-und-panzer-finale.jp/10th-site/birthday/,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922708,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:01:50",it seems that i do. i probably shouldn't tell you though.,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922717,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:02:13",i do as well <3 we are gup buddies heh,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922719,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:02:49","although the thing about their birthdays is that it's statistically impossible for none of them to share the same birthday, lazy worldbuilding hmm",http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922721,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:03:24",what if we share the same one?,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922724,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:06:43","that would cut birthday celebration costs massively!! in fact even tho we probably dont share the same birthday we should get it changed to a compromise date as uhh cost saving measure <3 although most of my siblings birthdays are around the same time, it makes me wonder what happens 9 months before hehe",http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922739,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:08:20","do not think about your parents having sex.   and it would not cut birthday costs, since i do not even know you.",http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922748,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:13:34","the entire world should have the same birthday for massive reduction in costs also what if, same song, but 3 minutes and on 90 year old instruments https://www.youtube.com/watch?v=chlbaolwjpc i hope this alleviates some of your complaints <3",http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922776,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:18:19",breasts,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922794,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:18:29",even worse. old instruments does not = better   hows this? https://www.youtube.com/watch?v=3wc1rmpjyxu&t=129s,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922795,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:38:30","i like to see sounds made in creative ways and strange instruments..im excited for the possibilites with the ai singing unfortunately i cant install that thing on my computer, not enough vram..then you can get dave to read all your posts for you and read you a bed time story even heh  any way, hiii posho!!",http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922860,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:39:34",that would be very creepy. but hi.,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922869,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:40:02",did you ever eat mres?? 2/3 of the poles did..im looking into it now,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922873,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:40:31",hahahaha i forgot russy said that should be your name,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922878,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:41:48",nope! not my thing.,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922887,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:43:43",oh i have birthday on the same day as this nonna,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922899,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:44:19",fully exposed.,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922901,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:44:22",hmm actually what do you eat.. this is a mystery i can't recall you ever foodposting..they have mres and i have udon+veg stoppp doxing yourself russyyyy!!!!!!!!!!!,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922902,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:45:09","i eat tuna. and goyslop. but i eat tuna every day. like, literally every day.",http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922906,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:46:00",it's just kinda weird that they all have birthdays only in november and december for some esoteric reason,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922911,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:50:06","this is nonna she's actually a russian character so just like you! she's voiced by the famous russiaboo voice actor sumire uesaka who speaks fluent russian and is also the voice actor of the sus girl any way nonna is the tallest guppy, 176cm",http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922934,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:51:03",you're acting twice sus as usual britty,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922937,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:51:08",are you in the israeli army?? their mres are just tuna https://www.youtube.com/watch?v=fo8gj1b-7j4,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922938,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:51:50",stop stirbing your tiny stirber stirbor!,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922942,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:51:59",tell us about your birthday girl  hahahahaha definitely not.,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922943,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:53:09",you are in israeli army you're just a sleeping agent,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922946,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:54:15",thats just a small oh you're joking heh nooooooo,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922949,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:56:46",zzzzzzzzzzz,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922957,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:58:43","okay... my birthday girl is italian... i won't narrow it down any further! i think there's only around 4 italian characters so there you go, quarter doxxed agent thomas motorcycle of idf posho-23 (""tuna eaters"") צְבָא הַהֲגָנָה לְיִשְׂרָאֵל",http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922967,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:58:50",no i'm not joking i'm actually curious are they all siblings or something,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922968,_bant__AI_Waifus_General__121
"Jun-22-2023, 16:59:19",how many characters are there even,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922970,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:01:33","no that's just a small section of my list which is also curated here's the full thing, as you can see it spans all 12 months https://girls-und-panzer-finale.jp/10th-site/birthday/ enough for everybody!",http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922982,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:02:39","oh i get it now, i thought there are like only 10 characters in that anime",http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922988,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:02:50",i just looked mine up and shes french.,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922990,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:04:56",you're andou because you're brown in real life probably i think,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17922998,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:05:32",im a black homie nigger,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17923001,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:07:20","""curated"" sounds mean but its just because, it features all the side characters including this stupid koala bear thats in 1 scene https://www.youtube.com/watch?v=m3ueovm7mrm yeah its huge! theres like 30 main cast characters just in the protagonist team not to mention the foreign teams... the interesting part to me is that for every character there is someone who considers her his wife, i experienced that from when i used to use the anime board",http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17923011,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:07:26",you're a white outdoorsman cracker,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17923012,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:09:15",frog posho~ you are in this image!,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17923020,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:10:09",russyyyy what do i generate do you have any requests??,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17923028,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:14:19",5% interest i think this is le good for me since i have money in savings or smt..i think we should all pool our wealth together in the /bant/ credit union and invest in local community projects,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17923042,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:14:47",i will be sleeping soon so you can generate literally anything like furniture or maybe cars or trees or hills and so on,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17923044,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:15:25",he actually is,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17923046,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:17:34",stoppp trying to dox yourself poshooo ok i will do that! he's actually not,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17923054,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:17:50",*grabs you*,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17923057,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:18:40",oh. ok.  her elbow dislocated when she dared come in contact with my flesh.,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17923064,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:20:51",did he accidentally post his driving license again that's actually spooky,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17923078,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:23:16",umm miho is all powerful and thats actually very unmiho of you to question her powers like that (joke credit:russy) no he just narrowed down his birthday to 2 maybe 3 days not that bad but he needs to stoppp trying to doxx himself post his driving license again reminds me of the britty mug episode(do not research),http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17923095,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:24:39","if i reveal my birthday, i will instantly combust.",http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17923105,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:25:56",yeah i remember that time when you accidentally posted a photo with a reflection of yourself stop combusting,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17923115,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:26:09","also russy maybe you should look into anki for your language learning adventures, there are decks for german and french of whatever you were learning i find it works well for me however its kinda soul crashing some times...i have to do it",http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17923118,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:27:07",i rember when i gooned to that reflection,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17923126,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:28:16",death,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17923143,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:28:42",i look like this,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17923146,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:29:10",oh god i see it,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17923155,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:30:04","gooning hard to this, hold still",http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17923163,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:31:22",stopp trying to terrorise me russy! noooooooo get away from my mug,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17923177,_bant__AI_Waifus_General__121
"Jun-22-2023, 17:31:30",also yes maybe i will check that out like what are those things even but i can't promise that i will actually use them cause i'm very lazy unfortunately,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17923179,_bant__AI_Waifus_General__121
"Jun-22-2023, 19:45:48",page 10.  i had a nice piss.  i hope you are all sleeping well.,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17924208,_bant__AI_Waifus_General__121
"Jun-22-2023, 19:51:39","i would have bumped it! i swear!! also, i was thinking, how did you look up your birthday girl when her name is in japanese... do you have foreign language knowledge you're not telling us hmm??",http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17924230,_bant__AI_Waifus_General__121
"Jun-22-2023, 19:53:22","if you are interested heres a youtube video https://www.youtube.com/watch?v=9j3e1j-tjmg  but i must say its probably not for you since you are busy sometimes, and also be aware its so draining it makes me sad...but i think, if its not hurting then it's not working",http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17924239,_bant__AI_Waifus_General__121
"Jun-22-2023, 19:55:43","i don't recognize the concept of ""foreign"". all people are my brothers and sisters as children of christ, regardless of where they hail from.",http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17924247,_bant__AI_Waifus_General__121
"Jun-22-2023, 19:57:40",(reply) saori cooking batch!! very unposhoesque response,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17924254,_bant__AI_Waifus_General__121
"Jun-22-2023, 19:58:27",hmm i'm not sure what causes the lighting fuzziness effect maybe its the ((caustics)),http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17924260,_bant__AI_Waifus_General__121
"Jun-22-2023, 20:00:17","what makes you say so? i am a friend to all of mankind, and i feel a burning passion to express my love for my fellow man.  get your grubby mitts off my goddamn caustics.",http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17924275,_bant__AI_Waifus_General__121
"Jun-22-2023, 20:03:45","you are reminding me of the jehovahs witnesses in my neighbourhood, i know they mean well in their own kind of way but they are very annoying and manipulative kinda  any way you are being a coy posho tonight, hmm you didn't look it up did you!! thats ok i will give you the honourary guppie birthday of january 17th which is the same as the american cutie called kay",http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17924289,_bant__AI_Waifus_General__121
"Jun-22-2023, 20:05:13",cute buns~,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17924300,_bant__AI_Waifus_General__121
"Jun-22-2023, 20:05:30","we also have jehova's witnesses here. well, not here, but in this country.  but i already match birthdays with ______",http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17924302,_bant__AI_Waifus_General__121
"Jun-22-2023, 20:07:50",thats uhh large rear,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17924307,_bant__AI_Waifus_General__121
"Jun-22-2023, 20:09:24",breakable backussy. imagine powerbombing that bitch. oh what a plappable buttussy as well.,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17924314,_bant__AI_Waifus_General__121
"Jun-22-2023, 20:09:50","well, i suppose you shouldn't powerbomb a girl.",http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17924315,_bant__AI_Waifus_General__121
"Jun-22-2023, 20:09:52",my condolences...at least they gave my mum a free fridge because jevohah said so but i already match birthdays with ______ poshooooooo stop trying to doxx yourself and explain right now how you figured this out,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17924316,_bant__AI_Waifus_General__121
"Jun-22-2023, 20:10:22",powerbomb?,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17924319,_bant__AI_Waifus_General__121
"Jun-22-2023, 20:10:42",ohh like wrestling,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17924321,_bant__AI_Waifus_General__121
"Jun-22-2023, 20:11:12",like when you lift her over your shoulders and slam her down on her back  i just did ok?,http://boards.4chan.org/bant/thread/17918614/bant-ai-waifus-general-121#p17924323,_bant__AI_Waifus_General__121
