Date,Content,URL,Thread
"Nov-27-2022, 23:34:20",wtf is this a loli thread?,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2739084,Confident_Nudity
"Nov-28-2022, 00:20:28",no.,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2739093,Confident_Nudity
"Nov-28-2022, 03:22:35",where is this from?,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2739106,Confident_Nudity
"Nov-28-2022, 03:26:01",not recognizing lupin. lurk moar.,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2739107,Confident_Nudity
"Nov-28-2022, 11:21:52",not everybody is born in the previous millenium,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2739169,Confident_Nudity
"Dec-06-2022, 22:54:30",being a zoomer might as well kys now,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2740965,Confident_Nudity
"Dec-07-2022, 02:57:40",i still know who mozart is  its not an excuse to be an ignorant uncultured muppet,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2741013,Confident_Nudity
"Dec-14-2022, 11:19:50",an obscure chinese cartoon isn't culturally relevant,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2742761,Confident_Nudity
"Dec-17-2022, 03:22:26",thinking lupin is obscure how can you be this much of a newfag?,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2743372,Confident_Nudity
"Jan-04-2023, 15:27:03",ai bunk,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2747340,Confident_Nudity
"Jan-14-2023, 14:10:41",why ai is so shit?,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2750082,Confident_Nudity
"Jan-14-2023, 14:12:16",there is a tread for ai shit,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2750083,Confident_Nudity
"Jan-16-2023, 17:11:33",why is your english so shit?,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2750590,Confident_Nudity
"Jan-21-2023, 18:25:04",https://files.catbox.moe/eirz0t.png,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2751770,Confident_Nudity
"Jan-23-2023, 21:47:46","english its a shitty language, learn to draw instead of defending ai broken art",http://boards.4chan.org/e/thread/2694142/confident-nudity#p2752282,Confident_Nudity
"Feb-03-2023, 21:04:33",sauce?,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2755017,Confident_Nudity
"Feb-04-2023, 15:31:55","saucenao.com is your friend, just copy paste an image url or drag the image to the site’s search bar  4chan makes it even easier to use:  click the arrow ▶ next to the post number to open the post menu, click “image search »” then “saucenao”.  on mobile the menu opens from the three dots ⋮ on the top left of the post, and goes straight to “search image on saucenao” at the bottom.",http://boards.4chan.org/e/thread/2694142/confident-nudity#p2755197,Confident_Nudity
"Mar-09-2023, 12:35:02",uuuuhhhh... could you... gib me big boob woman name ?,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2763295,Confident_Nudity
"Mar-09-2023, 14:53:46",only if you first learn the basics of finding shit for yourself,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2763354,Confident_Nudity
"Mar-11-2023, 11:30:03",unf,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2763813,Confident_Nudity
"Mar-18-2023, 18:13:44",(reply) 2763813,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2765990,Confident_Nudity
"Apr-16-2023, 11:42:30",don't get too excited. she's not even the main character. plot is that a teacher takes her students to a nude beach where she and the class get the two students who are crushing on each other to shack up.,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2772805,Confident_Nudity
"Apr-18-2023, 12:32:39",meat for 2763283 2763282,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2773264,Confident_Nudity
"Apr-20-2023, 03:59:02","she's the only real nudist so she's more confident than all her students, but her scenes are too short",http://boards.4chan.org/e/thread/2694142/confident-nudity#p2773594,Confident_Nudity
"Apr-22-2023, 12:34:22",test,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2774119,Confident_Nudity
"May-02-2023, 13:40:33","i know this is technically a wardrobe malfunction rather than intentional nudity, but it gives off the right vibes anyway.",http://boards.4chan.org/e/thread/2694142/confident-nudity#p2776604,Confident_Nudity
"May-24-2023, 08:55:58",is this thread dead,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2781347,Confident_Nudity
"May-24-2023, 14:27:10",i feel like this is a picture that circulated the world over a dozen times across the years,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2781396,Confident_Nudity
"May-25-2023, 00:34:29",and apparently it kept losing a bit of resolution each time,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2781501,Confident_Nudity
"Jun-02-2023, 20:19:22",(reply) 2781347,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2783220,Confident_Nudity
"Jun-02-2023, 21:42:10",why even bother with this shit,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2783236,Confident_Nudity
"Jun-05-2023, 16:35:15",this one is gorgeous. more?,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2783835,Confident_Nudity
"Jun-13-2023, 13:55:07",i'd so go gay for him,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2785729,Confident_Nudity
"Jun-13-2023, 13:57:16",2783835 the duality of man,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2785730,Confident_Nudity
"Jun-16-2023, 01:09:25","sauce? sauce nao gives nothing and looking up ""braido"" gives me ""braido is my new favourite chink band"" as a result...",http://boards.4chan.org/e/thread/2694142/confident-nudity#p2786120,Confident_Nudity
"Jun-17-2023, 03:00:32",bride of barbaroi,http://boards.4chan.org/e/thread/2694142/confident-nudity#p2786325,Confident_Nudity
